search1_ w: 20 h: 500 n: 100 , 1436
search1_ w: 20 h: 500 n: 100 , 3461
search1_ w: 20 h: 500 n: 100 , 5266
search1_ w: 20 h: 500 n: 100 , 7212
search1_ w: 20 h: 500 n: 100 , 7882
search1_ w: 20 h: 500 n: 100 , 9235
search1_ w: 20 h: 500 n: 100 , 9419
search1_ w: 20 h: 500 n: 100 , 9519
search1_ w: 20 h: 500 n: 100 , 9762
search1_ w: 20 h: 500 n: 100 , 10692
search1_ w: 50 h: 10 n: 100 , 3567
search1_ w: 50 h: 10 n: 100 , 8587
search1_ w: 50 h: 10 n: 100 , 13060
search1_ w: 50 h: 10 n: 100 , 17884
search1_ w: 50 h: 10 n: 100 , 19540
search1_ w: 50 h: 10 n: 100 , 22903
search1_ w: 50 h: 10 n: 100 , 23355
search1_ w: 50 h: 10 n: 100 , 23606
search1_ w: 50 h: 10 n: 100 , 24211
search1_ w: 50 h: 10 n: 100 , 26523
search1_ w: 50 h: 500 n: 100 , 3567
search1_ w: 50 h: 500 n: 100 , 8593
search1_ w: 50 h: 500 n: 100 , 13069
search1_ w: 50 h: 500 n: 100 , 17892
search1_ w: 50 h: 500 n: 100 , 19550
search1_ w: 50 h: 500 n: 100 , 22913
search1_ w: 50 h: 500 n: 100 , 23364
search1_ w: 50 h: 500 n: 100 , 23615
search1_ w: 50 h: 500 n: 100 , 24217
search1_ w: 50 h: 500 n: 100 , 26539
search1_ w: 10 h: 10 n: 200 , 1945
search1_ w: 10 h: 10 n: 200 , 4013
search1_ w: 10 h: 10 n: 200 , 4957
search1_ w: 10 h: 10 n: 200 , 5198
search1_ w: 10 h: 10 n: 200 , 6890
search1_ w: 10 h: 10 n: 200 , 7037
search1_ w: 10 h: 10 n: 200 , 7047
search1_ w: 10 h: 10 n: 200 , 7614
search1_ w: 10 h: 10 n: 200 , 8409
search1_ w: 10 h: 10 n: 200 , 9606
search1_ w: 10 h: 500 n: 200 , 1952
search1_ w: 10 h: 500 n: 200 , 4035
search1_ w: 10 h: 500 n: 200 , 4980
search1_ w: 10 h: 500 n: 200 , 5220
search1_ w: 10 h: 500 n: 200 , 6917
search1_ w: 10 h: 500 n: 200 , 7064
search1_ w: 10 h: 500 n: 200 , 7074
search1_ w: 10 h: 500 n: 200 , 7645
search1_ w: 10 h: 500 n: 200 , 8437
search1_ w: 10 h: 500 n: 200 , 9629
search1_ w: 20 h: 10 n: 200 , 3829
search1_ w: 20 h: 10 n: 200 , 7910
search1_ w: 20 h: 10 n: 200 , 9769
search1_ w: 20 h: 10 n: 200 , 10237
search1_ w: 20 h: 10 n: 200 , 13564
search1_ w: 20 h: 10 n: 200 , 13849
search1_ w: 20 h: 10 n: 200 , 13869
search1_ w: 20 h: 10 n: 200 , 14995
search1_ w: 20 h: 10 n: 200 , 16550
search1_ w: 20 h: 10 n: 200 , 18911
search1_ w: 20 h: 500 n: 200 , 3823
search1_ w: 20 h: 500 n: 200 , 7915
search1_ w: 20 h: 500 n: 200 , 9776
search1_ w: 20 h: 500 n: 200 , 10248
search1_ w: 20 h: 500 n: 200 , 13580
search1_ w: 20 h: 500 n: 200 , 13865
search1_ w: 20 h: 500 n: 200 , 13886
search1_ w: 20 h: 500 n: 200 , 15005
search1_ w: 20 h: 500 n: 200 , 16554
search1_ w: 20 h: 500 n: 200 , 18905
search1_ w: 50 h: 10 n: 200 , 9429
search1_ w: 50 h: 10 n: 200 , 19524
search1_ w: 50 h: 10 n: 200 , 24112
search1_ w: 50 h: 10 n: 200 , 25274
search1_ w: 50 h: 10 n: 200 , 33491
search1_ w: 50 h: 10 n: 200 , 34199
search1_ w: 50 h: 10 n: 200 , 34251
search1_ w: 50 h: 10 n: 200 , 37022
search1_ w: 50 h: 10 n: 200 , 40855
search1_ w: 50 h: 10 n: 200 , 46659
search1_ w: 50 h: 500 n: 200 , 9426
search1_ w: 50 h: 500 n: 200 , 19518
search1_ w: 50 h: 500 n: 200 , 24110
search1_ w: 50 h: 500 n: 200 , 25270
search1_ w: 50 h: 500 n: 200 , 33495
search1_ w: 50 h: 500 n: 200 , 34204
search1_ w: 50 h: 500 n: 200 , 34255
search1_ w: 50 h: 500 n: 200 , 37027
search1_ w: 50 h: 500 n: 200 , 40857
search1_ w: 50 h: 500 n: 200 , 46658
search2_ w: 10 h: 10 n: 10 , 31
search2_ w: 10 h: 10 n: 10 , 52
search2_ w: 10 h: 10 n: 10 , 84
search2_ w: 10 h: 10 n: 10 , 116
search2_ w: 10 h: 10 n: 10 , 158
search2_ w: 10 h: 10 n: 10 , 190
search2_ w: 10 h: 10 n: 10 , 232
search2_ w: 10 h: 10 n: 10 , 275
search2_ w: 10 h: 10 n: 10 , 286
search2_ w: 10 h: 10 n: 10 , 328
search2_ w: 10 h: 500 n: 10 , 32
search2_ w: 10 h: 500 n: 10 , 53
search2_ w: 10 h: 500 n: 10 , 84
search2_ w: 10 h: 500 n: 10 , 117
search2_ w: 10 h: 500 n: 10 , 160
search2_ w: 10 h: 500 n: 10 , 191
search2_ w: 10 h: 500 n: 10 , 233
search2_ w: 10 h: 500 n: 10 , 274
search2_ w: 10 h: 500 n: 10 , 284
search2_ w: 10 h: 500 n: 10 , 325
search2_ w: 20 h: 10 n: 10 , 62
search2_ w: 20 h: 10 n: 10 , 104
search2_ w: 20 h: 10 n: 10 , 166
search2_ w: 20 h: 10 n: 10 , 227
search2_ w: 20 h: 10 n: 10 , 310
search2_ w: 20 h: 10 n: 10 , 370
search2_ w: 20 h: 10 n: 10 , 452
search2_ w: 20 h: 10 n: 10 , 534
search2_ w: 20 h: 10 n: 10 , 554
search2_ w: 20 h: 10 n: 10 , 636
search2_ w: 20 h: 500 n: 10 , 61
search2_ w: 20 h: 500 n: 10 , 103
search2_ w: 20 h: 500 n: 10 , 163
search2_ w: 20 h: 500 n: 10 , 223
search2_ w: 20 h: 500 n: 10 , 306
search2_ w: 20 h: 500 n: 10 , 369
search2_ w: 20 h: 500 n: 10 , 451
search2_ w: 20 h: 500 n: 10 , 533
search2_ w: 20 h: 500 n: 10 , 554
search2_ w: 20 h: 500 n: 10 , 637
search2_ w: 50 h: 10 n: 10 , 152
search2_ w: 50 h: 10 n: 10 , 254
search2_ w: 50 h: 10 n: 10 , 406
search2_ w: 50 h: 10 n: 10 , 557
search2_ w: 50 h: 10 n: 10 , 759
search2_ w: 50 h: 10 n: 10 , 911
search2_ w: 50 h: 10 n: 10 , 1113
search2_ w: 50 h: 10 n: 10 , 1315
search2_ w: 50 h: 10 n: 10 , 1366
search2_ w: 50 h: 10 n: 10 , 1569
search2_ w: 50 h: 500 n: 10 , 151
search2_ w: 50 h: 500 n: 10 , 252
search2_ w: 50 h: 500 n: 10 , 404
search2_ w: 50 h: 500 n: 10 , 555
search2_ w: 50 h: 500 n: 10 , 758
search2_ w: 50 h: 500 n: 10 , 910
search2_ w: 50 h: 500 n: 10 , 1112
search2_ w: 50 h: 500 n: 10 , 1314
search2_ w: 50 h: 500 n: 10 , 1365
search2_ w: 50 h: 500 n: 10 , 1568
search2_ w: 10 h: 10 n: 20 , 31
search2_ w: 10 h: 10 n: 20 , 94
search2_ w: 10 h: 10 n: 20 , 136
search2_ w: 10 h: 10 n: 20 , 180
search2_ w: 10 h: 10 n: 20 , 222
search2_ w: 10 h: 10 n: 20 , 276
search2_ w: 10 h: 10 n: 20 , 309
search2_ w: 10 h: 10 n: 20 , 341
search2_ w: 10 h: 10 n: 20 , 363
search2_ w: 10 h: 10 n: 20 , 406
search2_ w: 10 h: 500 n: 20 , 31
search2_ w: 10 h: 500 n: 20 , 97
search2_ w: 10 h: 500 n: 20 , 139
search2_ w: 10 h: 500 n: 20 , 182
search2_ w: 10 h: 500 n: 20 , 224
search2_ w: 10 h: 500 n: 20 , 278
search2_ w: 10 h: 500 n: 20 , 309
search2_ w: 10 h: 500 n: 20 , 343
search2_ w: 10 h: 500 n: 20 , 364
search2_ w: 10 h: 500 n: 20 , 407
search2_ w: 20 h: 10 n: 20 , 60
search2_ w: 20 h: 10 n: 20 , 183
search2_ w: 20 h: 10 n: 20 , 264
search2_ w: 20 h: 10 n: 20 , 347
search2_ w: 20 h: 10 n: 20 , 429
search2_ w: 20 h: 10 n: 20 , 532
search2_ w: 20 h: 10 n: 20 , 595
search2_ w: 20 h: 10 n: 20 , 657
search2_ w: 20 h: 10 n: 20 , 699
search2_ w: 20 h: 10 n: 20 , 780
search2_ w: 20 h: 500 n: 20 , 61
search2_ w: 20 h: 500 n: 20 , 184
search2_ w: 20 h: 500 n: 20 , 266
search2_ w: 20 h: 500 n: 20 , 348
search2_ w: 20 h: 500 n: 20 , 430
search2_ w: 20 h: 500 n: 20 , 532
search2_ w: 20 h: 500 n: 20 , 593
search2_ w: 20 h: 500 n: 20 , 654
search2_ w: 20 h: 500 n: 20 , 695
search2_ w: 20 h: 500 n: 20 , 779
search2_ w: 50 h: 10 n: 20 , 152
search2_ w: 50 h: 10 n: 20 , 455
search2_ w: 50 h: 10 n: 20 , 658
search2_ w: 50 h: 10 n: 20 , 861
search2_ w: 50 h: 10 n: 20 , 1064
search2_ w: 50 h: 10 n: 20 , 1317
search2_ w: 50 h: 10 n: 20 , 1469
search2_ w: 50 h: 10 n: 20 , 1621
search2_ w: 50 h: 10 n: 20 , 1722
search2_ w: 50 h: 10 n: 20 , 1925
search2_ w: 50 h: 500 n: 20 , 150
search2_ w: 50 h: 500 n: 20 , 454
search2_ w: 50 h: 500 n: 20 , 657
search2_ w: 50 h: 500 n: 20 , 860
search2_ w: 50 h: 500 n: 20 , 1063
search2_ w: 50 h: 500 n: 20 , 1316
search2_ w: 50 h: 500 n: 20 , 1468
search2_ w: 50 h: 500 n: 20 , 1620
search2_ w: 50 h: 500 n: 20 , 1721
search2_ w: 50 h: 500 n: 20 , 1924
search2_ w: 10 h: 10 n: 50 , 53
search2_ w: 10 h: 10 n: 50 , 126
search2_ w: 10 h: 10 n: 50 , 190
search2_ w: 10 h: 10 n: 50 , 201
search2_ w: 10 h: 10 n: 50 , 270
search2_ w: 10 h: 10 n: 50 , 311
search2_ w: 10 h: 10 n: 50 , 374
search2_ w: 10 h: 10 n: 50 , 437
search2_ w: 10 h: 10 n: 50 , 488
search2_ w: 10 h: 10 n: 50 , 540
search2_ w: 10 h: 500 n: 50 , 52
search2_ w: 10 h: 500 n: 50 , 124
search2_ w: 10 h: 500 n: 50 , 187
search2_ w: 10 h: 500 n: 50 , 198
search2_ w: 10 h: 500 n: 50 , 261
search2_ w: 10 h: 500 n: 50 , 302
search2_ w: 10 h: 500 n: 50 , 365
search2_ w: 10 h: 500 n: 50 , 427
search2_ w: 10 h: 500 n: 50 , 479
search2_ w: 10 h: 500 n: 50 , 531
search2_ w: 20 h: 10 n: 50 , 101
search2_ w: 20 h: 10 n: 50 , 244
search2_ w: 20 h: 10 n: 50 , 367
search2_ w: 20 h: 10 n: 50 , 387
search2_ w: 20 h: 10 n: 50 , 509
search2_ w: 20 h: 10 n: 50 , 592
search2_ w: 20 h: 10 n: 50 , 715
search2_ w: 20 h: 10 n: 50 , 837
search2_ w: 20 h: 10 n: 50 , 940
search2_ w: 20 h: 10 n: 50 , 1042
search2_ w: 20 h: 500 n: 50 , 102
search2_ w: 20 h: 500 n: 50 , 247
search2_ w: 20 h: 500 n: 50 , 370
search2_ w: 20 h: 500 n: 50 , 390
search2_ w: 20 h: 500 n: 50 , 513
search2_ w: 20 h: 500 n: 50 , 595
search2_ w: 20 h: 500 n: 50 , 717
search2_ w: 20 h: 500 n: 50 , 841
search2_ w: 20 h: 500 n: 50 , 944
search2_ w: 20 h: 500 n: 50 , 1046
search2_ w: 50 h: 10 n: 50 , 252
search2_ w: 50 h: 10 n: 50 , 605
search2_ w: 50 h: 10 n: 50 , 907
search2_ w: 50 h: 10 n: 50 , 957
search2_ w: 50 h: 10 n: 50 , 1260
search2_ w: 50 h: 10 n: 50 , 1462
search2_ w: 50 h: 10 n: 50 , 1764
search2_ w: 50 h: 10 n: 50 , 2067
search2_ w: 50 h: 10 n: 50 , 2321
search2_ w: 50 h: 10 n: 50 , 2573
search2_ w: 50 h: 500 n: 50 , 252
search2_ w: 50 h: 500 n: 50 , 607
search2_ w: 50 h: 500 n: 50 , 910
search2_ w: 50 h: 500 n: 50 , 961
search2_ w: 50 h: 500 n: 50 , 1275
search2_ w: 50 h: 500 n: 50 , 1479
search2_ w: 50 h: 500 n: 50 , 1783
search2_ w: 50 h: 500 n: 50 , 2085
search2_ w: 50 h: 500 n: 50 , 2337
search2_ w: 50 h: 500 n: 50 , 2591
search2_ w: 10 h: 10 n: 100 , 74
search2_ w: 10 h: 10 n: 100 , 157
search2_ w: 10 h: 10 n: 100 , 178
search2_ w: 10 h: 10 n: 100 , 241
search2_ w: 10 h: 10 n: 100 , 303
search2_ w: 10 h: 10 n: 100 , 365
search2_ w: 10 h: 10 n: 100 , 407
search2_ w: 10 h: 10 n: 100 , 469
search2_ w: 10 h: 10 n: 100 , 540
search2_ w: 10 h: 10 n: 100 , 603
search2_ w: 10 h: 500 n: 100 , 73
search2_ w: 10 h: 500 n: 100 , 156
search2_ w: 10 h: 500 n: 100 , 176
search2_ w: 10 h: 500 n: 100 , 240
search2_ w: 10 h: 500 n: 100 , 303
search2_ w: 10 h: 500 n: 100 , 364
search2_ w: 10 h: 500 n: 100 , 405
search2_ w: 10 h: 500 n: 100 , 468
search2_ w: 10 h: 500 n: 100 , 540
search2_ w: 10 h: 500 n: 100 , 603
search2_ w: 20 h: 10 n: 100 , 144
search2_ w: 20 h: 10 n: 100 , 308
search2_ w: 20 h: 10 n: 100 , 350
search2_ w: 20 h: 10 n: 100 , 472
search2_ w: 20 h: 10 n: 100 , 595
search2_ w: 20 h: 10 n: 100 , 720
search2_ w: 20 h: 10 n: 100 , 802
search2_ w: 20 h: 10 n: 100 , 925
search2_ w: 20 h: 10 n: 100 , 1069
search2_ w: 20 h: 10 n: 100 , 1192
search2_ w: 20 h: 500 n: 100 , 143
search2_ w: 20 h: 500 n: 100 , 307
search2_ w: 20 h: 500 n: 100 , 348
search2_ w: 20 h: 500 n: 100 , 470
search2_ w: 20 h: 500 n: 100 , 593
search2_ w: 20 h: 500 n: 100 , 715
search2_ w: 20 h: 500 n: 100 , 796
search2_ w: 20 h: 500 n: 100 , 918
search2_ w: 20 h: 500 n: 100 , 1061
search2_ w: 20 h: 500 n: 100 , 1184
search2_ w: 50 h: 10 n: 100 , 352
search2_ w: 50 h: 10 n: 100 , 756
search2_ w: 50 h: 10 n: 100 , 858
search2_ w: 50 h: 10 n: 100 , 1161
search2_ w: 50 h: 10 n: 100 , 1464
search2_ w: 50 h: 10 n: 100 , 1768
search2_ w: 50 h: 10 n: 100 , 1971
search2_ w: 50 h: 10 n: 100 , 2274
search2_ w: 50 h: 10 n: 100 , 2627
search2_ w: 50 h: 10 n: 100 , 2930
search2_ w: 50 h: 500 n: 100 , 351
search2_ w: 50 h: 500 n: 100 , 755
search2_ w: 50 h: 500 n: 100 , 857
search2_ w: 50 h: 500 n: 100 , 1160
search2_ w: 50 h: 500 n: 100 , 1463
search2_ w: 50 h: 500 n: 100 , 1767
search2_ w: 50 h: 500 n: 100 , 1969
search2_ w: 50 h: 500 n: 100 , 2272
search2_ w: 50 h: 500 n: 100 , 2626
search2_ w: 50 h: 500 n: 100 , 2929
search2_ w: 10 h: 10 n: 200 , 73
search2_ w: 10 h: 10 n: 200 , 167
search2_ w: 10 h: 10 n: 200 , 227
search2_ w: 10 h: 10 n: 200 , 310
search2_ w: 10 h: 10 n: 200 , 361
search2_ w: 10 h: 10 n: 200 , 445
search2_ w: 10 h: 10 n: 200 , 519
search2_ w: 10 h: 10 n: 200 , 571
search2_ w: 10 h: 10 n: 200 , 653
search2_ w: 10 h: 10 n: 200 , 734
search2_ w: 10 h: 500 n: 200 , 76
search2_ w: 10 h: 500 n: 200 , 171
search2_ w: 10 h: 500 n: 200 , 234
search2_ w: 10 h: 500 n: 200 , 318
search2_ w: 10 h: 500 n: 200 , 370
search2_ w: 10 h: 500 n: 200 , 454
search2_ w: 10 h: 500 n: 200 , 527
search2_ w: 10 h: 500 n: 200 , 578
search2_ w: 10 h: 500 n: 200 , 662
search2_ w: 10 h: 500 n: 200 , 747
search2_ w: 20 h: 10 n: 200 , 143
search2_ w: 20 h: 10 n: 200 , 326
search2_ w: 20 h: 10 n: 200 , 448
search2_ w: 20 h: 10 n: 200 , 615
search2_ w: 20 h: 10 n: 200 , 719
search2_ w: 20 h: 10 n: 200 , 884
search2_ w: 20 h: 10 n: 200 , 1027
search2_ w: 20 h: 10 n: 200 , 1129
search2_ w: 20 h: 10 n: 200 , 1292
search2_ w: 20 h: 10 n: 200 , 1455
search2_ w: 20 h: 500 n: 200 , 143
search2_ w: 20 h: 500 n: 200 , 328
search2_ w: 20 h: 500 n: 200 , 451
search2_ w: 20 h: 500 n: 200 , 615
search2_ w: 20 h: 500 n: 200 , 717
search2_ w: 20 h: 500 n: 200 , 881
search2_ w: 20 h: 500 n: 200 , 1025
search2_ w: 20 h: 500 n: 200 , 1127
search2_ w: 20 h: 500 n: 200 , 1290
search2_ w: 20 h: 500 n: 200 , 1455
search2_ w: 50 h: 10 n: 200 , 353
search2_ w: 50 h: 10 n: 200 , 808
search2_ w: 50 h: 10 n: 200 , 1111
search2_ w: 50 h: 10 n: 200 , 1517
search2_ w: 50 h: 10 n: 200 , 1770
search2_ w: 50 h: 10 n: 200 , 2174
search2_ w: 50 h: 10 n: 200 , 2526
search2_ w: 50 h: 10 n: 200 , 2778
search2_ w: 50 h: 10 n: 200 , 3182
search2_ w: 50 h: 10 n: 200 , 3586
search2_ w: 50 h: 500 n: 200 , 352
search2_ w: 50 h: 500 n: 200 , 807
search2_ w: 50 h: 500 n: 200 , 1112
search2_ w: 50 h: 500 n: 200 , 1516
search2_ w: 50 h: 500 n: 200 , 1769
